Date,AAPL,MSFT,GOOGL,AMZN,NVDA,TSLA,META,SPY
2016-12-01,25.212257385253906,53.25853729248047,37.92991256713867,37.182498931884766,2.158315658569336,12.125332832336426,114.30155944824219,188.97637939453125
2016-12-02,25.306673049926758,53.30352020263672,37.936363220214844,37.016998291015625,2.1782636642456055,12.097999572753906,114.59947967529297,189.07102966308594
2016-12-05,25.124755859375,54.17616271972656,38.61920166015625,37.96799850463867,2.26273512840271,12.453332901000977,116.61539459228516,190.20709228515625
2016-12-06,25.31818199157715,53.933265686035156,38.51797103881836,38.236000061035156,2.299921751022339,12.390000343322754,116.49623107910156,190.8095703125
2016-12-07,25.56687355041504,55.21076583862305,39.27674102783203,38.520999908447266,2.3412952423095703,12.876667022705078,117.13179779052734,193.30551147460938
2016-12-08,25.817867279052734,54.88689041137695,39.46034240722656,38.36650085449219,2.302138566970825,12.81933307647705,118.08513641357422,193.77890014648438
2016-12-09,26.23926544189453,55.75054168701172,40.16899108886719,38.43299865722656,2.2612571716308594,12.812000274658203,118.84980773925781,194.94935607910156
2016-12-12,26.089582443237305,55.930458068847656,40.092079162597656,38.00600051879883,2.2063398361206055,12.828666687011719,116.95304107666016,194.72561645507812
2016-12-13,26.524797439575195,56.65916442871094,40.46128463745117,38.71699905395508,2.2452502250671387,13.210000038146973,119.47542572021484,196.0251922607422
2016-12-14,26.524797439575195,56.38928985595703,40.58782958984375,38.441001892089844,2.3752808570861816,13.246000289916992,119.37612915039062,194.40721130371094
2016-12-15,26.66986656188965,56.299312591552734,40.4766731262207,38.04999923706055,2.4309377670288086,13.17199993133545,119.7336196899414,195.2075958251953
2016-12-16,26.704408645629883,56.047420501708984,40.18834686279297,37.88850021362305,2.472804307937622,13.499333381652832,119.03849029541016,194.8258056640625
2016-12-19,26.858686447143555,57.234920501708984,40.320350646972656,38.29999923706055,2.5028491020202637,13.51533317565918,118.412841796875,195.25
2016-12-20,26.930072784423828,57.1629638671875,40.45433807373047,38.56100082397461,2.590029239654541,13.919333457946777,118.26388549804688,196.00323486328125
2016-12-21,26.955402374267578,57.1629638671875,40.30546188354492,38.529998779296875,2.606282949447632,13.846667289733887,118.2142333984375,195.45777893066406
2016-12-22,26.778093338012695,57.17195510864258,40.1804084777832,38.31700134277344,2.637805461883545,13.896666526794434,116.58562469482422,195.1201934814453
2016-12-23,26.831052780151367,56.893062591552734,40.08711242675781,38.02949905395508,2.7035598754882812,14.22266674041748,116.4565200805664,195.4058380126953
2016-12-27,27.001455307006836,56.929054260253906,40.192813873291016,38.56999969482422,2.889247417449951,14.635333061218262,117.19137573242188,195.89064025878906
2016-12-28,26.886320114135742,56.66816329956055,39.92682647705078,38.60649871826172,2.690507173538208,14.649333000183105,116.10894012451172,194.271728515625
2016-12-29,26.879413604736328,56.58719253540039,39.84295654296875,38.25749969482422,2.744194269180298,14.312000274658203,115.54290008544922,194.22842407226562
2016-12-30,26.66986656188965,55.90346908569336,39.32537078857422,37.493499755859375,2.628692865371704,14.246000289916992,114.25192260742188,193.51853942871094
2017-01-03,26.7458553314209,56.299312591552734,40.097537994384766,37.68349838256836,2.512207269668579,14.465999603271484,116.04935455322266,194.9989776611328
2017-01-04,26.715925216674805,56.047420501708984,40.08562088012695,37.85900115966797,2.57081937789917,15.13266658782959,117.86666870117188,196.15899658203125
2017-01-05,26.851781845092773,56.047420501708984,40.346153259277344,39.022499084472656,2.5055572986602783,15.116666793823242,119.83292388916016,196.00323486328125
